language,phrase,date,count,share,java_count,relative_to_java,relative_total,share_pct,smoothed_share_pct,count_change_pct
Delphi/Pascal,delphi tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.0436,
Go,golang tutorial,2025-07-01,44,4.1579121916033044e-07,356,0.123596,6.724719101123595,1.8379,2.2311,-33.3333
Groovy,groovy tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.1568,-100.0
Haskell,haskell tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.0,
Java,java tutorial,2025-07-01,356,3.364128955024492e-06,356,1.0,6.724719101123595,14.8705,11.9846,16.3399
JavaScript,javascript tutorial,2025-07-01,59,5.575382256922613e-07,356,0.16573,6.724719101123595,2.4645,2.8346,-42.7184
Julia,julia tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.2739,-100.0
Kotlin,kotlin tutorial,2025-07-01,85,8.032330370142747e-07,356,0.238764,6.724719101123595,3.5505,2.4926,-6.5934
Lua,lua tutorial,2025-07-01,72,6.803856313532681e-07,356,0.202247,6.724719101123595,3.0075,2.9004,-7.6923
Matlab,matlab tutorial,2025-07-01,17,1.6064660740285498e-07,356,0.047753,6.724719101123595,0.7101,0.8412,-32.0
Objective-C,objective-c tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.0,
PHP,php tutorial,2025-07-01,103,9.733294448525915e-07,356,0.289326,6.724719101123595,4.3024,6.4801,-31.3333
Perl,perl tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.0,
Powershell,powershell tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.2723,
Python,python tutorial,2025-07-01,695,6.56761130264613e-06,356,1.952247,6.724719101123595,29.0309,32.3447,11.7363
R,r language tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.0,
Ruby,ruby tutorial,2025-07-01,7,6.614860304823439e-08,356,0.019663,6.724719101123595,0.2924,1.0534,-80.0
Rust,rust tutorial,2025-07-01,179,1.691514277947708e-06,356,0.502809,6.724719101123595,7.477,7.0049,-19.0045
Scala,scala tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.1681,
Swift,swift tutorial,2025-07-01,82,7.748836357078886e-07,356,0.230337,6.724719101123595,3.4252,1.8218,95.2381
TypeScript,typescript tutorial,2025-07-01,25,2.362450108865514e-07,356,0.070225,6.724719101123595,1.0443,0.9884,8.6957
VBA,vba tutorial,2025-07-01,8,7.559840348369645e-08,356,0.022472,6.724719101123595,0.3342,0.4862,-42.8571
Visual Basic,visual basic tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.1022,
Zig,zig tutorial,2025-07-01,0,0.0,356,0.0,6.724719101123595,0.0,0.1156,-100.0
Abap,abap tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
Ada,ada tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
C#,c# tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
C/C++,c++ tutorial,2025-08-01,644,6.192103277879809e-06,286,2.251748,7.426573426573427,30.3202,25.7379,-0.6173
Cobol,cobol tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
Dart,dart tutorial,2025-08-01,11,1.0576573921844396e-07,286,0.038462,7.426573426573427,0.5179,0.6157,-21.4286
Delphi/Pascal,delphi tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
Go,golang tutorial,2025-08-01,58,5.576738976972499e-07,286,0.202797,7.426573426573427,2.7307,2.2943,31.8182
Groovy,groovy tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.1568,
Haskell,haskell tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
Java,java tutorial,2025-08-01,286,2.7499092196795426e-06,286,1.0,7.426573426573427,13.4652,12.0165,-19.6629
JavaScript,javascript tutorial,2025-08-01,45,4.326780240754526e-07,286,0.157343,7.426573426573427,2.1186,2.7087,-23.7288
Julia,julia tutorial,2025-08-01,7,6.730547041173708e-08,286,0.024476,7.426573426573427,0.3296,0.2417,inf
Kotlin,kotlin tutorial,2025-08-01,72,6.922848385207241e-07,286,0.251748,7.426573426573427,3.3898,2.7789,-15.2941
Lua,lua tutorial,2025-08-01,62,5.961341665039568e-07,286,0.216783,7.426573426573427,2.919,2.8643,-13.8889
Matlab,matlab tutorial,2025-08-01,14,1.3461094082347416e-07,286,0.048951,7.426573426573427,0.6591,0.8248,-17.6471
Objective-C,objective-c tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
PHP,php tutorial,2025-08-01,107,1.0288121905794097e-06,286,0.374126,7.426573426573427,5.0377,5.7562,3.8835
Perl,perl tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
Powershell,powershell tutorial,2025-08-01,8,7.69205376134138e-08,286,0.027972,7.426573426573427,0.3766,0.2741,inf
Python,python tutorial,2025-08-01,563,5.413282834543996e-06,286,1.968531,7.426573426573427,26.5066,32.046,-18.9928
R,r language tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0,
Ruby,ruby tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.9184,-100.0
Rust,rust tutorial,2025-08-01,189,1.8172477011169008e-06,286,0.660839,7.426573426573427,8.8983,7.2599,5.5866
Scala,scala tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.1289,
Swift,swift tutorial,2025-08-01,33,3.1729721765533185e-07,286,0.115385,7.426573426573427,1.5537,1.8282,-59.7561
TypeScript,typescript tutorial,2025-08-01,13,1.249958736217974e-07,286,0.045455,7.426573426573427,0.6121,0.9075,-48.0
VBA,vba tutorial,2025-08-01,12,1.153808064201207e-07,286,0.041958,7.426573426573427,0.565,0.502,50.0
Visual Basic,visual basic tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.063,
Zig,zig tutorial,2025-08-01,0,0.0,286,0.0,7.426573426573427,0.0,0.0764,
Abap,abap tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
Ada,ada tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
C#,c# tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
C/C++,c++ tutorial,2025-09-01,753,6.881655536947802e-06,325,2.316923,7.71076923076923,30.0479,26.449,16.9255
Cobol,cobol tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
Dart,dart tutorial,2025-09-01,19,1.7364071075963912e-07,325,0.058462,7.71076923076923,0.7582,0.6233,72.7273
Delphi/Pascal,delphi tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
Go,golang tutorial,2025-09-01,41,3.746983758497475e-07,325,0.126154,7.71076923076923,1.6361,2.1332,-29.3103
Groovy,groovy tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.1568,
Haskell,haskell tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
Java,java tutorial,2025-09-01,325,2.970170052467511e-06,325,1.0,7.71076923076923,12.9689,12.2464,13.6364
JavaScript,javascript tutorial,2025-09-01,54,4.935051779484479e-07,325,0.166154,7.71076923076923,2.1548,2.5473,20.0
Julia,julia tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.1595,-100.0
Kotlin,kotlin tutorial,2025-09-01,53,4.843661931716249e-07,325,0.163077,7.71076923076923,2.1149,2.757,-26.3889
Lua,lua tutorial,2025-09-01,60,5.483390866093866e-07,325,0.184615,7.71076923076923,2.3943,2.857,-3.2258
Matlab,matlab tutorial,2025-09-01,28,2.558915737510471e-07,325,0.086154,7.71076923076923,1.1173,0.842,100.0
Objective-C,objective-c tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
PHP,php tutorial,2025-09-01,193,1.7638240619268606e-06,325,0.593846,7.71076923076923,7.7015,5.7384,80.3738
Perl,perl tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
Powershell,powershell tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.1965,-100.0
Python,python tutorial,2025-09-01,790,7.219797973690258e-06,325,2.430769,7.71076923076923,31.5243,32.2041,40.3197
R,r language tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0,
Ruby,ruby tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.7677,
Rust,rust tutorial,2025-09-01,151,1.3799867013002898e-06,325,0.464615,7.71076923076923,6.0255,7.0906,-20.1058
Scala,scala tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0787,
Swift,swift tutorial,2025-09-01,25,2.2847461942057778e-07,325,0.076923,7.71076923076923,0.9976,1.8072,-24.2424
TypeScript,typescript tutorial,2025-09-01,14,1.2794578687552358e-07,325,0.043077,7.71076923076923,0.5587,0.8591,7.6923
VBA,vba tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.4243,-100.0
Visual Basic,visual basic tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0219,
Zig,zig tutorial,2025-09-01,0,0.0,325,0.0,7.71076923076923,0.0,0.0398,
Abap,abap tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
Ada,ada tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
C#,c# tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
C/C++,c++ tutorial,2025-10-01,882,7.481866522669069e-06,250,3.528,11.084,31.8297,28.7453,17.1315
Cobol,cobol tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
Dart,dart tutorial,2025-10-01,23,1.951053628360415e-07,250,0.092,11.084,0.83,0.6447,21.0526
Delphi/Pascal,delphi tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
Go,golang tutorial,2025-10-01,53,4.4959061870913906e-07,250,0.212,11.084,1.9127,2.2217,29.2683
Groovy,groovy tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.1129,
Haskell,haskell tutorial,2025-10-01,13,1.1027694421167561e-07,250,0.052,11.084,0.4691,0.0782,inf
Java,java tutorial,2025-10-01,250,2.1207104656091463e-06,250,1.0,11.084,9.022,12.4779,-23.0769
JavaScript,javascript tutorial,2025-10-01,55,4.665563024340122e-07,250,0.22,11.084,1.9848,2.6331,1.8519
Julia,julia tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.1412,
Kotlin,kotlin tutorial,2025-10-01,84,7.125587164446732e-07,250,0.336,11.084,3.0314,2.9844,58.4906
Lua,lua tutorial,2025-10-01,57,4.835219861588854e-07,250,0.228,11.084,2.057,2.8196,-5.0
Matlab,matlab tutorial,2025-10-01,20,1.6965683724873174e-07,250,0.08,11.084,0.7218,0.86,-28.5714
Objective-C,objective-c tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
PHP,php tutorial,2025-10-01,231,1.9595364702228514e-06,250,0.924,11.084,8.3363,6.2578,19.6891
Perl,perl tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
Powershell,powershell tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.1453,
Python,python tutorial,2025-10-01,878,7.447935155219322e-06,250,3.512,11.084,31.6853,28.8282,11.1392
R,r language tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
Ruby,ruby tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.6763,
Rust,rust tutorial,2025-10-01,171,1.4505659584766565e-06,250,0.684,11.084,6.1711,7.3441,13.245
Scala,scala tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0531,
Swift,swift tutorial,2025-10-01,33,2.799337814604073e-07,250,0.132,11.084,1.1909,1.7388,32.0
TypeScript,typescript tutorial,2025-10-01,21,1.781396791111683e-07,250,0.084,11.084,0.7578,0.8428,50.0
VBA,vba tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.3549,
Visual Basic,visual basic tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0,
Zig,zig tutorial,2025-10-01,0,0.0,250,0.0,11.084,0.0,0.0398,
Abap,abap tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Ada,ada tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
C#,c# tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
C/C++,c++ tutorial,2025-11-01,901,7.7810619976595e-06,239,3.769874,11.02510460251046,34.1935,30.0918,2.1542
Cobol,cobol tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Dart,dart tutorial,2025-11-01,25,2.1590072135570205e-07,239,0.104603,11.02510460251046,0.9488,0.7261,8.6957
Delphi/Pascal,delphi tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Go,golang tutorial,2025-11-01,42,3.627132118775794e-07,239,0.175732,11.02510460251046,1.5939,2.0568,-20.7547
Groovy,groovy tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.1129,
Haskell,haskell tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0782,-100.0
Java,java tutorial,2025-11-01,239,2.0640108961605112e-06,239,1.0,11.02510460251046,9.0702,11.9313,-4.4
JavaScript,javascript tutorial,2025-11-01,52,4.490735004198602e-07,239,0.217573,11.02510460251046,1.9734,2.4666,-5.4545
Julia,julia tutorial,2025-11-01,13,1.1226837510496504e-07,239,0.054393,11.02510460251046,0.4934,0.2235,inf
Kotlin,kotlin tutorial,2025-11-01,50,4.318014427114041e-07,239,0.209205,11.02510460251046,1.8975,2.935,-40.4762
Lua,lua tutorial,2025-11-01,38,3.281690964606671e-07,239,0.158996,11.02510460251046,1.4421,2.4879,-33.3333
Matlab,matlab tutorial,2025-11-01,64,5.527058466705971e-07,239,0.267782,11.02510460251046,2.4288,1.1055,220.0
Objective-C,objective-c tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
PHP,php tutorial,2025-11-01,230,1.986286636472458e-06,239,0.962343,11.02510460251046,8.7287,6.6804,-0.4329
Perl,perl tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Powershell,powershell tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0628,
Python,python tutorial,2025-11-01,725,6.261120919315359e-06,239,3.033473,11.02510460251046,27.5142,28.507,-17.426
R,r language tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Ruby,ruby tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.2811,
Rust,rust tutorial,2025-11-01,200,1.7272057708456162e-06,239,0.83682,11.02510460251046,7.5901,7.4945,16.9591
Scala,scala tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Swift,swift tutorial,2025-11-01,41,3.540771830233513e-07,239,0.171548,11.02510460251046,1.556,1.7328,24.2424
TypeScript,typescript tutorial,2025-11-01,15,1.295404328134212e-07,239,0.062762,11.02510460251046,0.5693,0.7431,-28.5714
VBA,vba tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.2428,
Visual Basic,visual basic tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0,
Zig,zig tutorial,2025-11-01,0,0.0,239,0.0,11.02510460251046,0.0,0.0398,
Abap,abap tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Ada,ada tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
C#,c# tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
C/C++,c++ tutorial,2025-12-01,667,5.8610313027254165e-06,249,2.678715,8.590361445783133,31.1828,30.7736,-25.9711
Cobol,cobol tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Dart,dart tutorial,2025-12-01,18,1.5816876079318965e-07,249,0.072289,8.590361445783133,0.8415,0.7469,-28.0
Delphi/Pascal,delphi tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Go,golang tutorial,2025-12-01,38,3.3391182834117816e-07,249,0.15261,8.590361445783133,1.7765,1.9146,-9.5238
Groovy,groovy tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Haskell,haskell tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0782,
Java,java tutorial,2025-12-01,249,2.188001190972457e-06,249,1.0,8.590361445783133,11.641,11.8396,4.1841
JavaScript,javascript tutorial,2025-12-01,53,4.657191290021695e-07,249,0.212851,8.590361445783133,2.4778,2.1957,1.9231
Julia,julia tutorial,2025-12-01,7,6.151007364179599e-08,249,0.028112,8.590361445783133,0.3273,0.1917,-46.1538
Kotlin,kotlin tutorial,2025-12-01,34,2.9876321483158044e-07,249,0.136546,8.590361445783133,1.5895,2.5956,-32.0
Lua,lua tutorial,2025-12-01,38,3.3391182834117816e-07,249,0.15261,8.590361445783133,1.7765,2.2661,0.0
Matlab,matlab tutorial,2025-12-01,41,3.602732884733764e-07,249,0.164659,8.590361445783133,1.9168,1.259,-35.9375
Objective-C,objective-c tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
PHP,php tutorial,2025-12-01,201,1.7662178288572842e-06,249,0.807229,8.590361445783133,9.3969,7.2506,-12.6087
Perl,perl tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Powershell,powershell tutorial,2025-12-01,7,6.151007364179599e-08,249,0.028112,8.590361445783133,0.3273,0.1173,inf
Python,python tutorial,2025-12-01,598,5.254717719684856e-06,249,2.401606,8.590361445783133,27.957,29.0364,-17.5172
R,r language tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Ruby,ruby tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0487,
Rust,rust tutorial,2025-12-01,150,1.3180730066099135e-06,249,0.60241,8.590361445783133,7.0126,7.1958,-25.0
Scala,scala tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Swift,swift tutorial,2025-12-01,28,2.460402945671839e-07,249,0.11245,8.590361445783133,1.309,1.6721,-31.7073
TypeScript,typescript tutorial,2025-12-01,10,8.787153377399424e-08,249,0.040161,8.590361445783133,0.4675,0.6683,-33.3333
VBA,vba tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.1499,
Visual Basic,visual basic tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Zig,zig tutorial,2025-12-01,0,0.0,249,0.0,8.590361445783133,0.0,0.0,
Abap,abap tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Ada,ada tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
C#,c# tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
C/C++,c++ tutorial,2026-01-01,529,5.105413000603097e-06,235,2.251064,8.136170212765958,27.6674,30.8736,-20.6897
Cobol,cobol tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Dart,dart tutorial,2026-01-01,7,6.755744991346254e-08,235,0.029787,8.136170212765958,0.3661,0.7104,-61.1111
Delphi/Pascal,delphi tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Go,golang tutorial,2026-01-01,31,2.991829924739055e-07,235,0.131915,8.136170212765958,1.6213,1.8785,-18.4211
Groovy,groovy tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Haskell,haskell tutorial,2026-01-01,12,1.1581277128022148e-07,235,0.051064,8.136170212765958,0.6276,0.1828,inf
Java,java tutorial,2026-01-01,235,2.268000104237671e-06,235,1.0,8.136170212765958,12.2908,11.4097,-5.6225
JavaScript,javascript tutorial,2026-01-01,34,3.281361852939609e-07,235,0.144681,8.136170212765958,1.7782,2.0813,-35.8491
Julia,julia tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.1917,-100.0
Kotlin,kotlin tutorial,2026-01-01,30,2.895319282005537e-07,235,0.12766,8.136170212765958,1.569,2.2654,-11.7647
Lua,lua tutorial,2026-01-01,65,6.273191777678664e-07,235,0.276596,8.136170212765958,3.3996,2.3314,71.0526
Matlab,matlab tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,1.1406,-100.0
Objective-C,objective-c tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
PHP,php tutorial,2026-01-01,122,1.1774298413489184e-06,235,0.519149,8.136170212765958,6.3808,7.597,-39.3035
Perl,perl tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Powershell,powershell tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.1173,-100.0
Python,python tutorial,2026-01-01,553,5.3370385431635405e-06,235,2.353191,8.136170212765958,28.9226,29.0183,-7.5251
R,r language tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Ruby,ruby tutorial,2026-01-01,52,5.018553422142931e-07,235,0.221277,8.136170212765958,2.7197,0.4533,inf
Rust,rust tutorial,2026-01-01,200,1.9302128546703584e-06,235,0.851064,8.136170212765958,10.4603,7.693,33.3333
Scala,scala tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Swift,swift tutorial,2026-01-01,26,2.509276711071466e-07,235,0.110638,8.136170212765958,1.3598,1.3278,-7.1429
TypeScript,typescript tutorial,2026-01-01,16,1.5441702837362866e-07,235,0.068085,8.136170212765958,0.8368,0.6337,60.0
VBA,vba tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0942,
Visual Basic,visual basic tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Zig,zig tutorial,2026-01-01,0,0.0,235,0.0,8.136170212765958,0.0,0.0,
Abap,abap tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Ada,ada tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
C#,c# tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
C/C++,c++ tutorial,2026-02-01,533,5.654893099873256e-06,188,2.835106,9.377659574468085,30.2326,30.859,0.7561
Cobol,cobol tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Dart,dart tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.6241,-100.0
Delphi/Pascal,delphi tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Go,golang tutorial,2026-02-01,43,4.562108879822702e-07,188,0.228723,9.377659574468085,2.439,1.8299,38.7097
Groovy,groovy tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Haskell,haskell tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.1828,-100.0
Java,java tutorial,2026-02-01,188,1.9945964404806227e-06,188,1.0,9.377659574468085,10.6636,10.9427,-20.0
JavaScript,javascript tutorial,2026-02-01,56,5.941351099303983e-07,188,0.297872,9.377659574468085,3.1764,2.2576,64.7059
Julia,julia tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.1368,
Kotlin,kotlin tutorial,2026-02-01,43,4.562108879822702e-07,188,0.228723,9.377659574468085,2.439,2.1069,43.3333
Lua,lua tutorial,2026-02-01,32,3.3950577710308474e-07,188,0.170213,9.377659574468085,1.8151,2.1474,-50.7692
Matlab,matlab tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,1.0308,
Objective-C,objective-c tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
PHP,php tutorial,2026-02-01,149,1.5808237746362384e-06,188,0.792553,9.377659574468085,8.4515,8.1659,22.1311
Perl,perl tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Powershell,powershell tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0545,
Python,python tutorial,2026-02-01,547,5.803426877355855e-06,188,2.909574,9.377659574468085,31.0267,29.7717,-1.085
R,r language tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Ruby,ruby tutorial,2026-02-01,26,2.758484438962564e-07,188,0.138298,9.377659574468085,1.4748,0.6991,-50.0
Rust,rust tutorial,2026-02-01,108,1.1458319977229109e-06,188,0.574468,9.377659574468085,6.1259,7.2309,-46.0
Scala,scala tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Swift,swift tutorial,2026-02-01,31,3.288962215686133e-07,188,0.164894,9.377659574468085,1.7584,1.362,19.2308
TypeScript,typescript tutorial,2026-02-01,7,7.42668887412998e-08,188,0.037234,9.377659574468085,0.3971,0.5979,-56.25
VBA,vba tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
Visual Basic,visual basic tutorial,2026-02-01,0,0.0,188,0.0,9.377659574468085,0.0,0.0,
