language,phrase,date,count,share,period,from_date,to_date,devices
C/C++,c++ tutorial,2022-06-01T00:00:00Z,920,8.583529138187656e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2022-07-01T00:00:00Z,817,7.834984062214475e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2022-08-01T00:00:00Z,844,7.833557146460734e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2022-09-01T00:00:00Z,1025,8.767798758184499e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2022-10-01T00:00:00Z,1188,9.605556854615035e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2022-11-01T00:00:00Z,1316,1.0429402351680305e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2022-12-01T00:00:00Z,1219,9.689985450490025e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-01-01T00:00:00Z,1138,9.232492014777701e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-02-01T00:00:00Z,1172,1.027013483247639e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-03-01T00:00:00Z,1202,9.662834093296691e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-04-01T00:00:00Z,1233,1.0681407283622086e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-05-01T00:00:00Z,1214,1.0732064702978059e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-06-01T00:00:00Z,1006,9.812599778051614e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-07-01T00:00:00Z,1097,1.0875219686166516e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-08-01T00:00:00Z,913,9.088984393709173e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-09-01T00:00:00Z,1103,1.0256113491211374e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-10-01T00:00:00Z,1246,1.0445904124067605e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-11-01T00:00:00Z,1324,1.1281650769116413e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2023-12-01T00:00:00Z,1130,9.46665622288397e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-01-01T00:00:00Z,1207,1.0012308357952957e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-02-01T00:00:00Z,1175,1.0464575676087146e-05,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-03-01T00:00:00Z,1101,9.546982244353941e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-04-01T00:00:00Z,968,8.922964317990067e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-05-01T00:00:00Z,982,9.219733632825833e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-06-01T00:00:00Z,901,9.64827916723213e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-07-01T00:00:00Z,807,8.67050321513938e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-08-01T00:00:00Z,789,8.438643600949984e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-09-01T00:00:00Z,955,9.613455335635403e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-10-01T00:00:00Z,1099,9.790135354481995e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-11-01T00:00:00Z,1006,8.653175579468408e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2024-12-01T00:00:00Z,1049,8.742843114564716e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-01-01T00:00:00Z,1070,9.016856605474377e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-02-01T00:00:00Z,938,8.220806113230933e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-03-01T00:00:00Z,941,7.852376119367231e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-04-01T00:00:00Z,823,7.224278209276142e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-05-01T00:00:00Z,738,6.9151910461446675e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-06-01T00:00:00Z,680,6.565867203640847e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-07-01T00:00:00Z,648,6.123470682179413e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-08-01T00:00:00Z,644,6.192103277879809e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-09-01T00:00:00Z,753,6.881655536947802e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-10-01T00:00:00Z,882,7.481866522669069e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-11-01T00:00:00Z,901,7.7810619976595e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2025-12-01T00:00:00Z,667,5.8610313027254165e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2026-01-01T00:00:00Z,529,5.105413000603097e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2026-02-01T00:00:00Z,533,5.654893099873256e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2026-03-01T00:00:00Z,517,4.71167320806637e-06,monthly,2018-01-01,2026-04-30,all
C/C++,c++ tutorial,2026-04-01T00:00:00Z,476,4.222471096758217e-06,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2018-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2019-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2020-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2021-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2022-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2023-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2024-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2025-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2026-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2026-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2026-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
C#,c# tutorial,2026-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2018-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2019-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-04-01T00:00:00Z,10,8.371061756804858e-08,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2020-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2021-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-07-01T00:00:00Z,5,4.794971886300168e-08,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2022-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-03-01T00:00:00Z,5,4.0194817359803206e-08,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2023-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-04-01T00:00:00Z,7,6.452556841521743e-08,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2024-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2025-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2026-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2026-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2026-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Cobol,cobol tutorial,2026-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-03-01T00:00:00Z,7,8.326824130999058e-08,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-05-01T00:00:00Z,6,7.985555443028875e-08,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Dart,dart tutorial,2018-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
